Alexanderdunlop/ai-architecture-prompts	379	AI prompts that teach Claude/Cursor to architect replaceable, modular systems. Used to refactor complex DOM bugs into clean interfaces supporting multiple frameworks. Based on Eskil Steenberg's legendary lecture.
LSXPrime/ProseFlow	75	Your universal AI text processor, powered by local and cloud LLMs. Edit, refactor, and transform text in any application on Windows, macOS, and Linux.
ianho7/ai-friendly-web-design-skill	71	A skill for coding agents that build, review, and refactor Web UI that should be easier for humans, screen readers, browser automation, Playwright tests, and AI agents to understand and operate.
Filip-Podstavec/claude-leverage	68	Make any repo AI-first - write sustainable code from the start, or refactor a legacy codebase to prepare it for agent-driven development.Building blocks for Claude Code: subagents, slash commands, hooks, and workflow patterns. Copy what you need. A working developer's stack for Claude Code.
zuharz/ccode-to-codex	66	Migrate Claude Code skills and Agents to Open AI Codex native skills and agents. Semantic mapping preserves original behavior, classifies migration risk (MECHANICAL / MANUAL / REFACTOR), validates structure, and tracks progress end-to-end. No manual rewrite required. Keep what you built. Run it in Codex CLI. Experimental.
k-kolomeitsev/data-structure-protocol	65	Graph-based long-term memory skill for AI (LLM) coding agents — faster context, fewer tokens, safer refactors
zhangliang605/carrycode	44	CarryCode is a terminal-native AI coding agent that helps you write, refactor, debug, and understand code — all through natural conversation. It connects to 17+ LLM providers, supports the MCP protocol for extensibility, and delivers a beautiful terminal UI with themes, syntax highlighting, and code diff previews.
stevegeek/ai_refactor	40	AI Refactor is an experimental tool to see how AI can be applied to bulk refactor code.
objectstack-ai/objectstack	37	Apps small enough for AI to hold whole. ObjectStack turns the whole app — data model, UI, workflows, permissions — into typed metadata: a complete CRM in under 150k tokens, one context window. Agents read it whole, reason it whole, refactor it whole.
