afondiel/cs-books	68	A curated collection of computer science books.
InbarR/tmax	66	Cross-platform multi-terminal app with tiling layouts, floating panels, and a keyboard-driven workflow
marcusschiesser/edge-pi	62	A lightweight, Vercel AI SDK based coding agent library.
vibheksoni/VerbalCodeAi	59	VerbalCodeAI is a free, open-source AI tool that simplifies codebase navigation in your terminal, using Python 3.11.6 and Ollama. It indexes projects locally and quickly answers questions like “Where’s this function?”, saving developers time on debugging and onboarding.
deneyapkart/deneyapkart-arduino-core	52	Arduino Core for Deneyap DevKits
swadhinbiswas/Mervelas	52	An independent, high-performance AI coding CLI built with Bun and driven by free resources
ekondur/AI-Studio	51	AI Studio helps you with the power of AI in many subjects such as adding unit tests, refactoring code, adding summary, etc. while writing code, just by right click on the code.
roberto-mello/lavra	50	A plugin with compound engineering workflows and memory for AI coding agents
wonderwhy-er/ChatGPTServerCommander	48	This project is a server that exposes terminal commands and file editing functionality as an API for ChatGPT Actions. In essence, it allows you to control any machine where you install this with ChatGPT. Install, run, and edit anything, even itself.
hunmer/agent-spaces	45	多agents协作平台
lucianodiisouza/semaphore	42	Floating traffic light for AI coding agents (know when your agent is idle, thinking, or writing)
mirzayasirabdullahbaig07/Bank-App	42	This project simulates basic banking operations like creating accounts, depositing, withdrawing, and checking balances — all through a simple and user-friendly web interface.
mirzayasirabdullahbaig07/Personal-AI-Chatbot	42	A fully interactive AI-powered chatbot built with **HTML, CSS, and JavaScript**, integrated with **Google Gemini API** for real-time responses. This project mimics a conversational AI assistant with support for file uploads, theme switching, chat history management, and typing effects
dreamide/dream	41	Frontier IDE built for AI coding.
MeherBhaskar/agent-rigor	41	Skill repository to enforce Engineering disclipline in coding assistants
tenxhq/tenx	39	A sharp command-line tool for AI-assisted coding.
junkyard22/Orca	39	Multi-role AI orchestration runtime for Windows. Quality-gated pipeline (Brain → Miranda → Pappy → Benson) with MCP support, SQLite persistence, and a self-improving distillation loop. Coding you can trust.
lineai-intelligence/lineai-mcp-server	38	An MCP Server to utilize Lineai's rich software dependency data in your AI programming assistant.
dalisoft/awesome-ai-coding	38	List of AI-powered code editor and IDE's sorted by minimal price
alp82/aistack	38	Like Stackshare but for AI
raiyanyahya/kit	38	🏵️ Editor, Browser, Mail, Terminal, Agents. AI at the center.
mirzayasirabdullahbaig07/AI-Trading-Agents	38	An automated AI-powered trading system designed to analyze market data, generate trading signals, and execute trades using configurable strategies.
EmilianoMusso/EntwineLLM	37	Local LLM coding assistant extension for Visual Studio
cameronking4/Annotated-AST-For-LLM	37	Annotated AST for the purposes of LLM code repository context. Use this novel approach to pre-process your Github repository. This project will generate an AST.json file which will contextually represent the repo for you to share as a single file to LLM directly or Vector Store
Legorobotdude/PrivateCode	36	VibeCoder: A Local LLM powered coding assistant
Choeng-Rayu/rayu-cli	36	Open-source AI coding agent CLI with multi-provider support, local models, MCP, and specialized AI agents.
Crustocean/conch	34	🦞 Cloud coding agent built on Crustocean
tuo-lei/vibe-replay	33	Turn AI coding sessions into animated, interactive web replays
antojunimaia-ui/Koda	32	Koda is your ideal development partner.
mustafacagri/ai-quality-gate	32	🚀 Kill the Junior AI Era. 🤖 Level up your AI code to Principal standards. No more sloppy lines or junior mistakes. Automated ESLint ✨ TypeScript 🔧 Prettier 🎨 SonarQube 🛡️ Security 🔒 Complexity 📊 in seconds. High-stakes quality, forced to ship only the best. ⚡🏆 Goodbye, bad code. Hello, Principal Engineer. 🚀✨
rasidi3112/quantum-computing-simulation	31	A Python-based mini-quantum-lab built with Streamlit for interactive learning. This streamlit-quantum-simulator visualizes quantum states and gates in real time, acting as a quantum-gate-visualizer to help users understand superposition and entanglement easily.
mac999/LLM-RAG-Agent-Tutorial	31	LLM-RAG-Agent-Tutorial for AI application developers and researchers.
luckeyfaraday/Athena	30	Athena is a desktop control surface for AI coding agents with shared project context. Built with Electron, React, and FastAPI, it embeds native terminals for Codex, OpenCode, Claude, and Hermes with Hermes memory integration. Features MCP bridge for cross-platform workspace control, embedded PTY terminals, native session discovery, and more.
Hive-Academy/ptah-extension	29	Provider-agnostic AI orchestration for VS Code. Intelligent workspace analysis, Code Execution MCP server, and project-adaptive multi-agent workflows — all natively integrated into VS Code.
iotserver24/codex	28	a node js website building AI application
dovvnloading/Graphlink	28	A local-first, graph-based AI workspace. Branch any conversation across a visual canvas instead of one scrolling thread, attach nodes that research the web, run Python, and chart results, then hand multi-step work to a budgeted, fully undoable agent. Works with local (Ollama, llama.cpp) and hosted models.
mulkymalikuldhrs/opencode-android	27	Android code editor with AI-powered code completion and analysis | 🤝 Looking for contributors!
matebenyovszky/healing-agent	26	AI powered automatic software healing agent
blacklight-foundation/ultraviolet	26	A high-visibility, general purpose programing language for humans and AI.
gauravreddy08/flow	24	A powerful chat interface for VS Code that integrates with multiple AI providers including OpenAI, Anthropic, and Google AI.
theahmadov/E0	24	probability & possibility
seeb4coding/uix-ai-agent	23	UIX AI Agent is an intelligent design agent that helps you generate complete UI & UX flows for web and mobile applications using natural language. It creates screens, layouts, and design systems visually — perfect for developers, designers, and product teams.
Hamna-Munir/MediSense-AI	23	MediSense AI puts a structured clinical triage assistant in the hands of every community health worker — in under 90 seconds, on any device with a browser.
