ai-infra-curriculum/ai-infra-junior-engineer-learning	212	AI Infrastructure Junior Engineer Learning Track - Comprehensive curriculum for entry-level ML infrastructure engineers (0-2 years experience)
philschmid/gemini-2.5-ai-engineering-workshop	211	
Flamingo-tech/xiaomi-air-purifier-reverse-engineering	208	Xiaomi air filter H3 reverse engineering
debnsuma/fcc-ai-engineering-aws	199	A Practical Course on Embeddings, RAG, Multimodal Models, and Agents with Amazon Nova.
javabuddy/best-ai-and-llm-engineering-resource	198	Best AI & LLM Engineering Resources
langchain-ai/context_engineering	196	
AI-Engineer-Skool/local-ai-transcript-app	195	Recording, transcribing and cleaning up transcripts all locally
mattpocock/ai-engineer-workshop-2026-project	194	
run-llama/ai-engineer-workshop	187	
Hendrixer/ai-engineering-fundamentals	186	
obinnaokechukwu/introduction-to-ai-engineering	183	Introduction to AI Engineering book
lamini-ai/prompt-engineering-open-llms	172	
juliepy/AI-Engineer-from-scrach	167	
biniamf/ai-reverse-engineering	164	AI-Assisted Reverse Engineering with Ghidra
metaevo-ai/meta-context-engineering	159	[ICML 2026] Meta Context Engineering via Agentic Skill Evolution
Blackoutta/ai-engineer-training	138	AI工程化项目实战训练营的代码仓库
dontriskit/awesome-ai-software-engineering	138	
AI-Maker-Space/The-AI-Engineer-Challenge	133	Building your first LLM application with OpenAI, and AI-assisted Development, step-by-step!
Lightning-AI/engineering-class	133	Lightning Bits: Engineering for Researchers repo
JoshithReddyAleti/AI_Engineer_Interview_Prep	128	MAANG-level AI Engineer interview prep mapped to the AI Engineering Roadmap 2026 newsletter. Deep conceptual, coding, system design & behavioral questions with detailed answers. Covers LLMs, Python for AI, tool calling, agents, RAG, embeddings, vector DBs, eval frameworks & more. Biweekly added with each episode.
gil-son/language-ai-engineering-lab	127	Language AI Engineering Lab, a place where you can deeply understand and build modern Language AI systems, from fundamentals to production.
Nareshedagotti/AI-Engineer-Interview-QA	126	
owshq-mec/semana-ai-data-engineer	122	Semana AI Data Engineer
Pythonation/Context-Engineering-for-AI-Coding	122	إطار عمل لهندسة السياق (System Prompt) لتحويل مساعدات البرمجة بالذكاء الاصطناعي الفوضوية إلى مهندسي برمجيات منهجيين.
jobright-ai/2026-Software-Engineer-Internship	121	Collection of 2026 internships in Software Engineer!
AI-Engineer-Skool/booktutor-ai	118	Using Docling to create an AI assistant out of any PDF book in minutes
alfonsograziano/ai-native-engineering	118	
YaseminOran/ai-engineer-lab	117	
NVlabs/the-ai-telco-engineer	114	
Ratnesh-181998/AI-Engineer	111	AI Engineering Specially Topics- Agentic AI & GenAI  Explanation 
AI-Engineer-Skool/prompt-vault	110	Prompts used in YouTube videos
darshilparmar/twitter-airflow-data-engineering-project	109	YouTube tutorial project
hwchase17/ai-engineer	104	
rajbos/ai-engineering-fluency	102	Extension that shows information about the estimated token usage and more of AI in editors/CLI's 
kennethleungty/Azure-AI-Engineer-Associate-Notes	97	Study Notes for Microsoft Azure AI Engineer Associate Examination (AI-102)
aipengineer/awesome-ai-engineering-reads	96	Essential reads for every AI engineer interested in building AI apps.
vins13pattar/principal-ai-engineer-handbook	92	Production AI Systems, Agentic AI & Distributed Infrastructure
FiammettaC/AI-for-Chemical-Engineers	90	This is a practical course designed for chemical engineers that want to learn the basics of AI. The course is very practical and will cover various topics, such as basic Python syntax, data visualization, machine learning and deep learning models, natural language processing, image processing and explainability.
lethai2597/learn-ai-engineer	88	
LazaUK/DeepLearningAI-ChatGPT-PromptEngineering	87	Practical Jupyter notebooks from Andrew Ng and Isa Fulford's "ChatGPT Prompt Engineering for Developers" course on DeepLearning.AI.
Cogniteo/AI-Native-Platfom-Engineering	86	
AI-Maker-Space/Interactive-Dev-Environment-for-AI-Engineers	85	Set up your local AI-powered dev environment just like professional AI Engineers
jobright-ai/2026-Engineer-Internship	83	Collection of 2026 internships in Engineering and Development!
finxter/AI-Engineering-Learning-Resources	81	
AI-Maker-Space/LLM-Engineering-Foundations-to-SLMs-Open-Source	80	Large Language Model Engineering (LLM Engineering) refers to the emerging best-practices and tools for pretraining, post-training, and optimizing LLMs prior to production deployment.  Pre- and post-training techniques include unsupervised pretraining, supervised fine-tuning, alignment, model merging, distillation, quantization. and others.
shahmeersensei/agentic-ai-engineering	79	All the class codes, projects, and assignments for the SMIT Batch 2th.
matsuolab/lecture-ai-engineering	78	AIエンジニアリング実践講座
omgits0mar/ai-engineer-jobs	78	A curated directory of 107 companies hiring for AI/ML/Data roles, with direct careers links — built for AI engineers to loop through and apply.
harsh-aranga/ai-engineering-bootcamp	74	A self-paced bootcamp for engineers building AI into production systems. Starts from fundamentals (tokenization, embeddings, prompting) and builds to RAG, Agents (LangGraph, tool design, memory, multi-agent), and LLMOps. Depth over breadth.
krisograbek/resources-AI-Engineers	72	
brennhill/Leading-Engineering-with-AI	71	My software and leadership principles
zckly/ai-engineer-roadmap	71	The most comprehensive free guide for becoming an AI Engineer in 2024
aipengineer/awesome-opensource-ai-engineering	69	Explore a curated collection of exceptional open-source libraries for generative AI meticulously reviewed or slated for review by The AI Engineer. Contribute your own projects to be considered for evaluation and inclusion in this dynamic repository dedicated to advancing the AI engineering discipline.
pdichone/ai-llm-engineer-course	66	Source code for the AI, LLM Engineer Comprehensive Course.
